transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T08572,U040,2022-07-26,expense,rent,1227,cash,pune,Gift
T02646,U062,2022-07-26,expense,travel,288,bank transfer,jaipur,Uber to office
T08346,U062,2022-07-26,expense,food,132,bank transfer,lucknow,Dinner at resto
T12804,U068,2022-07-26,expense,entertainment,182,upi,unknown,Grocery shopping late
T12205,U049,2022-07-26,expense,rent,245,card,delhi,Doctor visit via app
T14418,U101,2022-07-26,expense,education,189,card,jaipur,Netflix subscription
T08518,U143,2022-07-26,expense,utilities,601,bank transfer,delhi,
T03388,U046,2022-07-26,income,other income,55332,bank transfer,lucknow,Paid electricity bill
T08517,U100,2022-07-26,income,other income,45697,cash,kolkata,Salary via app
T14046,U185,2022-07-26,income,bonus,59694,upi,lucknow,Salary via app
T13965,U109,2022-07-27,expense,food,333,cash,hyderabad,Monthly rent cash
T01463,U140,2022-07-27,expense,travel,216,card,ahmedabad,i6S7sewLX
T14187,U127,2022-07-27,expense,food,2053,upi,hyderabad,Gift
T06231,U149,2022-07-27,expense,utilities,1083,card,bengaluru,Doctor visit
T04835,U106,2022-07-27,expense,food,1090,cash,hyderabad,Gift
T10765,U034,2022-07-28,expense,food,367,bank transfer,lucknow,Gift via app
T11967,U175,2022-07-28,income,bonus,92252,bank transfer,chennai,Gift cash
T04555,U178,2022-07-28,expense,entertainment,1460,card,delhi,Monthly rent
T02715,U063,2022-07-28,expense,rent,211,bank transfer,bengaluru,
T01777,U046,2022-07-28,expense,fod,1228,bank transfer,hyderabad,Course fee
T04664,U063,2022-07-28,expense,food,758,bank transfer,kolkata,Monthly rent
T14286,U158,2022-07-28,expense,food,1832,cash,bengaluru,Monthly rent
T07442,U048,2022-07-29,expense,rent,1545,upi,bengaluru,Netflix subscription
T07275,U065,2022-07-29,expense,food,1002,cash,jaipur,Monthly rent
T01937,U082,2022-07-29,expense,savings,3197,upi,hyderabad,Uber to office
T09604,U020,2022-07-29,expense,food,62,cash,mumbai,Uber to office
T03663,U162,2022-07-29,expense,utilities,969,cash,ahmedabad,xRpxGLQGDJpYMJQC
T03589,U113,2022-07-29,expense,travel,217,bank transfer,bengaluru,Monthly rent
T05494,U175,2022-07-29,expense,utilities,330,upi,pune,Netflix subscription
T12556,U097,2022-07-29,income,salarry,48597,upi,mumbai,Monthly rent
T01232,U083,2022-07-29,expense,travel,2005,upi,delhi,Netflix subscription
T10014,U117,2022-07-29,expense,rent,1440,upi,delhi,Monthly rent
T00103,U025,2022-07-29,expense,travel,153,bank transfer,mumbai,Monthly rent
T02481,U043,2022-07-29,expense,rent,68,cash,bengaluru,Monthly rent
T03899,U060,2022-07-30,expense,health,374,upi,kolkata,Dinner at resto
T13862,U149,2022-07-30,expense,health,113,cash,unknown,Netflix subscription
T10740,U082,2022-07-30,expense,entertainment,323,cash,unknown,Monthly rent
T05121,U093,2022-07-30,expense,food,144,cash,chennai,Grocery shopping
T00469,U090,2022-07-30,income,bonus,64697,card,chennai,Uber to office
T14539,U127,2022-07-30,expense,rent,373,cash,mumbai,Grocery shopping via app
T07892,U185,2022-07-31,expense,travel,1342,upi,chennai,Gift
T03225,U106,2022-07-31,expense,food,140,upi,ahmedabad,Gift
T13981,U003,2022-07-31,expense,entertainment,343,upi,kolkata,Doctor visit
T04398,U169,2022-07-31,expense,rent,96,bank transfer,mumbai,Grocery shopping
T13163,U093,2022-07-31,expense,utilities,3490,bank transfer,unknown,Course fee
T02524,U099,2022-07-31,expense,utilities,606,card,hyderabad,Salary via app
T10050,U157,2022-07-31,expense,utilities,87,bank transfer,pune,Paid electricity bill cash
T01628,U018,2022-07-31,expense,rent,973,cash,mumbai,Uber to office
T06534,U190,2022-08-01,expense,rent,459,unknown,chennai,Course fee
T13088,U021,2022-08-01,expense,travel,559,cash,delhi,Doctor visit via app
T05619,U101,2022-08-01,expense,utilities,398,upi,pune,Salary
T10041,U007,2022-08-01,expense,utilities,320,bank transfer,mumbai,Paid electricity bill
T07490,U176,2022-08-02,expense,travel,803,upi,lucknow,Salary
T07917,U055,2022-08-02,expense,savings,2972,card,chennai,Dinner at resto
T01888,U087,2022-08-02,expense,food,2728,card,delhi,Doctor visit
T10121,U177,2022-08-02,income,other income,62930,upi,lucknow,Netflix subscription
T00836,U025,2022-08-02,income,bonus,49839,upi,bengaluru,Uber to office via app
T06493,U064,2022-08-02,income,other income,68243,bank transfer,jaipur,Netflix subscription
T07093,U101,2022-08-02,expense,foood,1539,bank transfer,delhi,Netflix subscription
T11892,U087,2022-08-02,expense,food,775,upi,chennai,Paid electricity bill
T14080,U012,2022-08-02,expense,entertainment,223,card,lucknow,Paid electricity bill late
T12409,U068,2022-08-02,expense,travel,120,upi,ahmedabad,Paid electricity bill
T02625,U115,2022-08-02,expense,food,279,card,mumbai,Dinner at resto
T14612,U141,2022-08-02,expense,food,999999,card,ahmedabad,Course fee
T10780,U014,2022-08-02,expense,food,1148,cash,pune,Dinner at resto
T06109,U025,2022-08-02,expense,health,173,upi,bengaluru,Doctor visit late
T13259,U100,2022-08-02,expense,travel,927,card,delhi,Monthly rent
T04587,U016,2022-08-03,expense,food,3616,card,hyderabad,
T03714,U167,2022-08-03,expense,food,982,upi,bengaluru,Uber to office
T05230,U190,2022-08-03,expense,rent,2813,cash,pune,Netflix subscription
T02615,U014,2022-08-03,expense,rent,384,bank transfer,delhi,iHHnqfUc3qRCQZfxsHp8
T03027,U151,2022-08-03,expense,rent,-397,crd,pune,Gift
T06732,U109,2022-08-03,expense,food,157,cash,lucknow,Doctor visit cash
T03779,U179,2022-08-03,expense,travel,197,card,hyderabad,Netflix subscription via app
T05745,U110,2022-08-03,expense,travel,343,bank transfer,lucknow,Uber to office
T03949,U102,2022-08-03,income,bonus,50399,cash,lucknow,Gift cash
T08993,U103,2022-08-03,expense,savings,2967,upi,delhi,Grocery shopping
T07220,U005,2022-08-03,expense,fod,574,card,pune,Doctor visit via app
T09278,U176,2022-08-03,income,salary,64713,unknown,hyderabad,Monthly rent
T01203,U160,2022-08-03,expense,travel,1159,cash,ahmedabad,Paid electricity bill
T02886,U082,2022-08-04,expense,food,287,upi,mumbai,Salary
T14518,U001,2022-08-04,expense,travel,205,bank transfer,hyderabad,Course fee
T03605,U090,2022-08-04,expense,entertainment,923,cash,bengaluru,Course fee
T00215,U135,2022-08-04,expense,others,3678,card,lucknow,Uber to office late
T06383,U088,2022-08-04,income,other income,70746,cash,ahmedabad,Monthly rent
T13620,U039,2022-08-04,expense,food,139,upi,delhi,Course fee late
T11065,U095,2022-08-04,expense,foood,377,cash,bengaluru,Monthly rent late
T03411,U166,2022-08-04,expense,savings,257,cash,pune,Uber to office
T06055,U176,2022-08-05,expense,savings,1581,cash,mumbai,Paid electricity bill
T10694,U035,2022-08-05,expense,travel,2652,bank transfer,pune,Grocery shopping
T10914,U022,2022-08-05,expense,travel,778,upi,delhi,Salary
T00199,U033,2022-08-05,expense,rent,363,upi,ahmedabad,Doctor visit
T12855,U120,2022-08-05,expense,others,94,bank transfer,lucknow,Netflix subscription
T03592,U133,2022-08-05,expense,others,101,card,kolkata,Monthly rent
T05536,U027,2022-08-05,expense,rent,71,card,hyderabad,
T08733,U101,2022-08-05,expense,travel,185,upi,pune,
T09665,U042,2022-08-05,expense,food,425,cash,unknown,
T01405,U016,2022-08-05,expense,rent,663,bank transfer,delhi,Dinner at resto
T01569,U183,2022-08-06,expense,utilities,178,upi,lucknow,Gift cash
T10867,U177,2022-08-06,income,other income,64522,card,mumbai,Netflix subscription
T11026,U145,2022-08-06,expense,utilities,629,cash,delhi,Salary
T08199,U052,2022-08-06,expense,savings,272,card,bengaluru,Monthly rent
T00608,U143,2022-08-06,expense,food,418,upi,chennai,Doctor visit
T09660,U126,2022-08-06,expense,food,2778,bank transfer,unknown,Course fee
T00804,U162,2022-08-06,expense,rent,2120,card,chennai,Doctor visit
T12320,U067,2022-08-06,expense,rent,123,upi,unknown,
T08315,U021,2022-08-06,expense,food,1072,bank transfer,pune,Paid electricity bill
T10091,U071,2022-08-06,expense,food,860,cash,lucknow,Netflix subscription
T00864,U123,2022-08-06,expense,rent,339,bank transfer,bengaluru,Grocery shopping
T12173,U063,2022-08-06,expense,rent,848,bank transfer,hyderabad,
T02653,U003,2022-08-06,expense,rent,45,card,pune,Dinner at resto
T13460,U166,2022-08-06,expense,food,614,cash,kolkata,Dinner at resto
T04313,U001,2022-08-06,income,other income,54487,unknown,chennai,Monthly rent
T02819,U172,2022-08-06,expense,food,660,upi,bengaluru,Doctor visit
T01009,U143,2022-08-06,expense,utilities,91,cash,pune,Netflix subscription
T05989,U116,2022-08-07,income,bonus,61250,upi,kolkata,PH4d248cTqCOawah45xb
T01756,U136,2022-08-07,expense,rent,109,unknown,chennai,Netflix subscription late
T00041,U053,2022-08-07,expense,utilities,337,bank transfer,lucknow,Grocery shopping
T00591,U163,2022-08-07,expense,travel,660,bank transfer,ahmedabad,Uber to office
T13528,U069,2022-08-07,income,other income,63469,bank transfer,hyderabad,Course fee late
T02661,U172,2022-08-07,income,salary,47385,upi,hyderabad,
T10782,U038,2022-08-07,expense,utilities,303,cash,pune,CjLvniMcB6BE3Uao0
T04139,U017,2022-08-07,expense,education,718,unknown,delhi,Netflix subscription
T05681,U182,2022-08-08,expense,rent,108,bank transfer,lucknow,Gift
T14438,U074,2022-08-08,expense,rent,831,cash,hyderabad,7HjMqplD
T11024,U085,2022-08-08,income,other income,84268,upi,bengaluru,Grocery shopping via app
T10594,U120,2022-08-08,expense,food,5400,bank transfer,delhi,Doctor visit
T12610,U008,2022-08-08,income,bonus,63276,cash,kolkata,Grocery shopping
T04118,U177,2022-08-08,expense,utilities,1841,cash,ahmedabad,hNzkIjDmWhYF
T00478,U147,2022-08-08,expense,food,44,card,hyderabad,Course fee
T13725,U146,2022-08-08,expense,utilities,754,cash,kolkata,Dinner at resto
T04220,U031,2022-08-08,expense,rent,420,unknown,hyderabad,Paid electricity bill
T12358,U002,2022-08-08,expense,travel,3430,bank transfer,hyderabad,Salary
T14349,U163,2022-08-09,expense,entertainment,54,cash,chennai,Salary
T07535,U069,2022-08-09,expense,food,413,unknown,mumbai,Uber to office
T10292,U125,2022-08-09,expense,rent,887,cash,lucknow,
T04275,U172,2022-08-09,expense,food,-754,bank transfer,chennai,Grocery shopping via app
T10073,U068,2022-08-09,income,salary,94560,card,chennai,
T08964,U104,2022-08-09,expense,entertainment,238,cash,ahmedabad,Grocery shopping
T02771,U126,2022-08-09,expense,food,1569,unknown,hyderabad,Course fee
T00164,U153,2022-08-09,expense,food,147,bank transfer,mumbai,Salary
T00011,U098,2022-08-09,expense,others,1126,card,lucknow,Gift
T04928,U081,2022-08-09,expense,food,379,cash,ahmedabad,Doctor visit via app
T10503,U089,2022-08-10,expense,food,302,bank transfer,delhi,Monthly rent
T10011,U129,2022-08-10,expense,rent,379,card,jaipur,Gift via app
T08398,U057,2022-08-10,expense,rent,3444,cash,jaipur,Gift
T05773,U049,2022-08-10,expense,education,2428,cash,pune,Netflix subscription
T14486,U111,2022-08-10,expense,rent,3828,cash,pune,Doctor visit late
T10737,U002,2022-08-10,income,salary,31992,bank transfer,delhi,Monthly rent
T08658,U049,2022-08-10,income,bonus,55893,bank transfer,hyderabad,Doctor visit
T14564,U009,2022-08-11,expense,travel,1856,bank transfer,hyderabad,Paid electricity bill
T05608,U183,2022-08-11,income,bonus,73995,upi,chennai,Course fee
T10744,U122,2022-08-11,expense,food,183,upi,bengaluru,Monthly rent late
T00613,U142,2022-08-11,expense,rent,757,card,jaipur,
T00398,U187,2022-08-11,expense,utilities,511,bank transfer,mumbai,Grocery shopping
T01036,U026,2022-08-11,expense,food,227,cash,lucknow,Course fee
T01654,U134,2022-08-11,expense,rent,852,upi,delhi,Grocery shopping
T05603,U032,2022-08-11,expense,foood,617,cash,lucknow,
T13957,U032,2022-08-11,expense,food,393,bank transfer,delhi,Netflix subscription
T11864,U052,2022-08-11,expense,food,120,card,ahmedabad,Netflix subscription
T02678,U028,2022-08-12,income,bonus,46730,cash,hyderabad,Gift late
T08521,U085,2022-08-12,expense,others,971,cash,hyderabad,Dinner at resto
T13546,U158,2022-08-12,expense,food,198,bank transfer,mumbai,Monthly rent late
T09060,U039,2022-08-12,expense,food,1547,card,bengaluru,Dinner at resto
T10038,U136,2022-08-12,income,bonus,57433,unknown,chennai,Grocery shopping cash
T09986,U060,2022-08-12,expense,food,108,upi,pune,Salary late
T03195,U168,2022-08-12,expense,food,78,card,delhi,Uber to office late
T01558,U025,2022-08-12,expense,food,201,card,mumbai,
T11918,U076,2022-08-12,expense,education,2216,card,hyderabad,Salary
T02547,U138,2022-08-12,expense,food,1172,cash,bengaluru,Monthly rent
T14705,U180,2022-08-12,expense,rent,155,cash,kolkata,Monthly rent
T03046,U004,2022-08-13,expense,education,703,bank transfer,lucknow,Course fee via app
T13721,U130,2022-08-13,income,bonus,61187,upi,unknown,Salary
T07916,U158,2022-08-13,expense,food,355,upi,mumbai,Salary
T10155,U179,2022-08-13,expense,foodd,855,card,pune,Salary
T03113,U005,2022-08-13,expense,food,667,unknown,delhi,Dinner at resto
T08231,U019,2022-08-13,expense,entertainment,645,cash,pune,Salary
T10315,U093,2022-08-13,expense,food,718,bank transfer,jaipur,Course fee
T03259,U143,2022-08-13,expense,others,691,bank transfer,mumbai,Paid electricity bill
T10202,U030,2022-08-13,expense,food,270,upi,bengaluru,Course fee
T00832,U082,2022-08-13,expense,utilities,107,cash,jaipur,Salary
T06228,U025,2022-08-13,expense,entertainment,600,card,kolkata,8RbS0jj0lfThE5
T00210,U192,2022-08-13,expense,food,474,bank transfer,hyderabad,Course fee
T03673,U152,2022-08-13,expense,utilities,556,upi,hyderabad,Dinner at resto
T04091,U038,2022-08-13,expense,rent,1385,upi,chennai,Uber to office
T08558,U069,2022-08-14,income,bonus,59293,bank transfer,pune,Salary
T03415,U055,2022-08-14,income,unknown,61985,cash,jaipur,Doctor visit via app
T08679,U048,2022-08-14,expense,entertainment,422,cash,chennai,Monthly rent via app
T02535,U046,2022-08-14,expense,food,790,card,jaipur,Uber to office
T00493,U183,2022-08-14,expense,utilities,5060,card,bengaluru,Netflix subscription
T11711,U072,2022-08-14,expense,rent,562,upi,jaipur,Dinner at resto
T11809,U188,2022-08-14,expense,utilities,765,bank transfer,chennai,y9BQTQzBTJqJjWEPkz2
T13035,U088,2022-08-14,expense,rent,325,cash,chennai,Uber to office
T11552,U013,2022-08-15,expense,utilities,237,cash,delhi,
T11762,U074,2022-08-15,expense,travel,19,cash,bengaluru,jWCa7A0dHlmHHo66ahtx
T13179,U021,2022-08-15,expense,food,131,upi,jaipur,Doctor visit via app
T01953,U013,2022-08-15,income,other income,44585,cash,bengaluru,Dinner at resto
T12622,U022,2022-08-15,expense,others,376,cash,delhi,Course fee cash
T09329,U080,2022-08-15,expense,travel,5191,bank transfer,chennai,Salary via app
T07804,U024,2022-08-15,expense,food,260,cash,delhi,Doctor visit
T13550,U015,2022-08-15,expense,rent,202,upi,pune,Grocery shopping
T12740,U108,2022-08-16,expense,unknown,335,upi,pune,Paid electricity bill
T08185,U103,2022-08-16,expense,others,1201,bank transfer,pune,TBr1ehsplB6ypY6N7Gt
T00966,U046,2022-08-16,expense,food,2097,bank transfer,jaipur,Gift
T11878,U166,2022-08-16,expense,rent,143,cash,jaipur,Uber to office
T06590,U057,2022-08-17,expense,rent,136,upi,delhi,Gift
T13328,U145,2022-08-17,expense,food,1489,bank transfer,pune,Paid electricity bill
T09385,U020,2022-08-17,expense,food,532,cash,chennai,Course fee
T11581,U112,2022-08-17,expense,rent,123,card,unknown,Netflix subscription cash
T01347,U094,2022-08-17,income,bouns,48393,unknown,hyderabad,Paid electricity bill
T02739,U189,2022-08-17,expense,rent,52,upi,delhi,Grocery shopping
T01735,U162,2022-08-17,expense,travel,536,bank transfer,jaipur,Monthly rent
T10630,U157,2022-08-17,income,bonus,93079,upi,lucknow,aOHbBN379r6VQEk
T09704,U188,2022-08-17,income,bonus,72776,upi,delhi,Course fee
T14944,U036,2022-08-17,expense,netertainment,792,bank transfer,kolkata,
T01722,U077,2022-08-17,expense,rent,303,card,hyderabad,Monthly rent
T01932,U134,2022-08-18,income,salary,65939,cash,bengaluru,Uber to office late
T12810,U112,2022-08-18,expense,food,657,unknown,mumbai,Dinner at resto
T03358,U040,2022-08-18,expense,food,4362,upi,chennai,
T02761,U090,2022-08-18,expense,food,52,upi,hyderabad,Dinner at resto
T12662,U083,2022-08-18,expense,rent,212,cash,chennai,
T03672,U065,2022-08-18,expense,rent,207,cash,hyderabad,
T00837,U192,2022-08-18,expense,food,133,unknown,chennai,Dinner at resto
T06714,U179,2022-08-18,expense,rent,478,card,kolkata,Monthly rent
T08639,U097,2022-08-18,expense,utilities,133,bank transfer,kolkata,Doctor visit
T01667,U089,2022-08-18,expense,rent,653,cash,chennai,Doctor visit
T03739,U192,2022-08-18,expense,food,133,unknown,chennai,Dinner at resto
T02295,U138,2022-08-18,expense,food,316,cash,bengaluru,Gift
T07055,U019,2022-08-19,expense,savings,162,upi,ahmedabad,
T04914,U165,2022-08-19,expense,rent,79,card,mumbai,Course fee
T05011,U098,2022-08-19,expense,food,619,card,ahmedabad,YrQLtRrEH
T13604,U101,2022-08-19,expense,others,782,card,bengaluru,Grocery shopping
T08007,U038,2022-08-19,expense,utilities,187,upi,pune,Netflix subscription via app
T05982,U139,2022-08-19,expense,utilities,648,card,hyderabad,Uber to office
T11751,U005,2022-08-19,expense,utilities,162,upi,lucknow,Paid electricity bill cash
T05142,U189,2022-08-19,expense,rent,227,bank transfer,lucknow,Doctor visit
T08727,U169,2022-08-20,expense,rent,57,bank transfer,hyderabad,
T00312,U086,2022-08-20,expense,food,2013,card,kolkata,Dinner at resto
T03180,U021,2022-08-20,expense,savings,789,cash,unknown,Doctor visit
T02368,U166,2022-08-20,expense,utilities,164,bank transfer,ahmedabad,Grocery shopping
T00787,U048,2022-08-20,expense,food,824,unknown,lucknow,Grocery shopping
T07725,U010,2022-08-20,income,salary,39266,cash,bengaluru,Gift cash
T14664,U030,2022-08-20,expense,rent,960,csah,mumbai,Monthly rent
T02131,U122,2022-08-20,income,other income,53107,card,jaipur,Course fee
T01838,U067,2022-08-20,expense,others,552,cash,ahmedabad,Doctor visit
T11338,U064,2022-08-20,expense,food,993,cash,delhi,Monthly rent
T06729,U128,2022-08-21,expense,food,101,unknown,mumbai,Netflix subscription via app
T12976,U066,2022-08-21,expense,food,379,bank transfer,pune,Uber to office
T04386,U091,2022-08-21,expense,travel,189,bank transfer,jaipur,Monthly rent
T08511,U100,2022-08-21,expense,food,374,bank transfer,hyderabad,Gift
T03788,U103,2022-08-21,expense,utilities,73,card,chennai,Course fee
T14956,U065,2022-08-21,expense,retn,189,cash,jaipur,OYFk9dpMp4ZzqN
T12760,U041,2022-08-22,expense,travel,1696,card,ahmedabad,Dinner at resto
T07240,U179,2022-08-22,expense,rent,655,bank transfer,jaipur,Netflix subscription
T04440,U133,2022-08-22,expense,saviings,179,bank transfer,pune,
T01317,U191,2022-08-22,expense,utilities,1491,card,ahmedabad,Salary
T11730,U007,2022-08-22,expense,rent,667,unknown,jaipur,qwSnTKDLGCofHf
T05541,U083,2022-08-22,income,other income,47494,card,jaipur,Grocery shopping
T14411,U090,2022-08-22,expense,food,89,upi,kolkata,Salary cash
